,track_name,track_id,artist_name,artist_id,album_id
2730,Vicious,8106672,Sabrina Carpenter,249592,
2731,decode,7258783,Sabrina Carpenter,249592,
2732,Alien,3579920,Sabrina Carpenter & Jonas Blue,1418834,
2733,Fast Times,7559128,Sabrina Carpenter,249592,
2734,Exhale,4359669,Sabrina Carpenter,249592,
2735,Almost Love,3716668,Sabrina Carpenter,249592,
2736,Tornado Warnings,8173065,Sabrina Carpenter,249592,
2737,Paris,3716865,Sabrina Carpenter,249592,
2738,Wrong Side of Heaven,398362,Five Finger Death Punch,19975,
2739,Gone Away,3291320,Five Finger Death Punch,19975,
2740,Jekyll and Hyde,2134005,Five Finger Death Punch,19975,
2741,Sham Pain,3596901,Five Finger Death Punch,19975,
2742,A Little Bit Off,5072557,Five Finger Death Punch,19975,
2743,Blue on Black,3596903,Five Finger Death Punch,19975,
2744,I Refuse,3596905,Five Finger Death Punch,19975,
2745,I Apologize,2313500,Five Finger Death Punch,19975,
2746,Bad Company,426513,Five Finger Death Punch,19975,
2747,Coming Down,425960,Five Finger Death Punch,19975,
2748,House of the Rising Sun,382222,Five Finger Death Punch,19975,
2749,Far from Home,379506,Five Finger Death Punch,19975,
2750,Wash It All Away,2310219,Five Finger Death Punch,19975,
2751,When the Seasons Change,3596907,Five Finger Death Punch,19975,
2752,Fake,3596899,Five Finger Death Punch,19975,
2753,Remember Everything,425972,Five Finger Death Punch,19975,
2754,The Bleeding,76087,Five Finger Death Punch,19975,
2755,Lift Me Up,375124,Five Finger Death Punch,19975,
2756,Inside Out,5070727,Five Finger Death Punch,19975,
2757,Under and Over It,425955,Five Finger Death Punch,19975,
2758,Because of You,198446,Kelly Clarkson,11714,
2759,Underneath the Tree,355221,Kelly Clarkson,11714,
2760,Since U Been Gone,198434,Kelly Clarkson,11714,
2761,Piece by Piece,693900,Kelly Clarkson,11714,
2762,Stronger (What Doesn’t Kill You),198560,Kelly Clarkson,11714,
2763,Breakaway,198429,Kelly Clarkson,11714,
2764,Love So Soft,3214151,Kelly Clarkson,11714,
2765,It’s Quiet Uptown,2899271,Kelly Clarkson,11714,
2766,I Don’t Think About You,3228767,Kelly Clarkson,11714,
2767,Already Gone,63434,Kelly Clarkson,11714,
2768,mine,8966645,Kelly Clarkson,11714,
2769,Behind These Hazel Eyes,198443,Kelly Clarkson,11714,
2770,Medicine,3228764,Kelly Clarkson,11714,
2771,Miss Independent,198424,Kelly Clarkson,11714,
2772,Heartbeat Song,668175,Kelly Clarkson,11714,
2773,Meaning of Life,3225845,Kelly Clarkson,11714,
2774,"Santa, Can’t You Hear Me",7222324,Kelly Clarkson & Ariana Grande,2914426,
2775,Just Sing (Trolls World Tour),5258610,"Justin Timberlake, Anna Kendrick, James Corden, Kelly Clarkson, George Clinton, Mary J. Blige, Anderson .Paak, Rachel Bloom, Kenan Thompson, Anthony Ramos, Red Velvet, Icona Pop & Sam Rockwell",2124903,
2776,Whole Lotta Woman,3225844,Kelly Clarkson,11714,
2777,Broken & Beautiful,4400415,Kelly Clarkson,11714,
2778,Dream On,106516,Aerosmith,533,
2779,I Don’t Want to Miss a Thing,320138,Aerosmith,533,
2780,Cryin’,111167,Aerosmith,533,
2781,Walk This Way,199843,Aerosmith,533,
2782,Sweet Emotion,112565,Aerosmith,533,
2783,Love in an Elevator,78324,Aerosmith,533,
2784,Crazy,111185,Aerosmith,533,
2785,Janie’s Got a Gun,79440,Aerosmith,533,
2786,Dude (Looks Like a Lady),111164,Aerosmith,533,
2787,Amazing,111171,Aerosmith,533,
2788,Pink,272491,Aerosmith,533,
2789,Jaded,118726,Aerosmith,533,
2790,Rag Doll,319165,Aerosmith,533,
2791,Livin’ on the Edge,111195,Aerosmith,533,
2792,Angel,111192,Aerosmith,533,
2793,Last Child,291705,Aerosmith,533,
2794,Back in the Saddle,215804,Aerosmith,533,
2795,What It Takes,111199,Aerosmith,533,
2796,Falling in Love (Is Hard on the Knees),319208,Aerosmith,533,
2797,Eat the Rich,111190,Aerosmith,533,
2798,Apocalypse,3030273,Cigarettes After Sex,508714,
2799,K.,2908748,Cigarettes After Sex,508714,
2800,Affection,2327041,Cigarettes After Sex,508714,
2801,Nothing’s Gonna Hurt You Baby,2155953,Cigarettes After Sex,508714,
2802,Sweet,3030826,Cigarettes After Sex,508714,
2803,Sunsetz,3030822,Cigarettes After Sex,508714,
2804,Cry,4822278,Cigarettes After Sex,508714,
2805,Crush,3772001,Cigarettes After Sex,508714,
2806,Young & Dumb,3030834,Cigarettes After Sex,508714,
2807,John Wayne,3030833,Cigarettes After Sex,508714,
2808,Keep On Loving You,2397373,Cigarettes After Sex,508714,
2809,Each Time You Fall in Love,3030817,Cigarettes After Sex,508714,
2810,Heavenly,4820339,Cigarettes After Sex,508714,
2811,Opera House,3030827,Cigarettes After Sex,508714,
2812,Flash,3030824,Cigarettes After Sex,508714,
2813,Falling in Love,4822279,Cigarettes After Sex,508714,
2814,Touch,4822276,Cigarettes After Sex,508714,
2815,Dreaming of You,2327037,Cigarettes After Sex,508714,
2816,Don’t Let Me Go,4822273,Cigarettes After Sex,508714,
2817,Truly,3030830,Cigarettes After Sex,508714,
2818,FEFE,3767821,6ix9ine,1124097,
2819,GOOBA,5545285,6ix9ine,1124097,
2820,GUMMO,3266784,6ix9ine,1124097,
2821,BILLY,3497224,6ix9ine,1124097,
2822,KOODA,3303780,6ix9ine,1124097,
2823,TATI,3693552,6ix9ine,1124097,
2824,TROLLZ,5498513,6ix9ine & Nicki Minaj,2277467,
2825,KEKE,3376921,6ix9ine,1124097,
2826,STOOPID,3943650,6ix9ine,1124097,
2827,Poles 1469,3069158,Trippie Redd & 6ix9ine,1986292,
2828,GOTTI,3602008,6ix9ine,1124097,
2829,MAMA,4051409,6ix9ine,1124097,
2830,BEBE,3887979,6ix9ine,1124097,
2831,KIKA,4074654,6ix9ine,1124097,
2832,WAKA,4061182,6ix9ine,1124097,
2833,TIC TOC,3910961,6ix9ine,1124097,
2834,KANGA,3948198,6ix9ine,1124097,
2835,RONDO,3444615,6ix9ine,1124097,
2836,MALA,4051007,6ix9ine,1124097,
2837,6ix9ine - BEBE ft. Anuel AA (English Translation),3924448,Genius English Translations,196943,
2838,What Ifs,2923973,Kane Brown,524190,
2839,One Thing Right,4318886,Marshmello & Kane Brown,1731719,
2840,Heaven,3227642,Kane Brown,524190,
2841,Homesick,3626396,Kane Brown,524190,
2842,Be Like That,5745230,"Kane Brown, Swae Lee & Khalid",2314868,
2843,Lost in the Middle of Nowhere (Spanish Remix),4424084,Kane Brown & Becky G.,1772903,
2844,Good As You,3946326,Kane Brown,524190,
2845,Thank God,8035275,Kane Brown & Katelyn Brown,3268994,
2846,Lose It,3769529,Kane Brown,524190,
2847,Memory,6964231,Kane Brown & blackbear,2793971,
2848,For My Daughter,4987859,Kane Brown,524190,
2849,Lost in the Middle of Nowhere,4077249,Kane Brown,524190,
2850,Worship You,5854132,Kane Brown,524190,
2851,Found You,3227272,Kane Brown,524190,
2852,What’s Mine Is Yours,3227641,Kane Brown,524190,
2853,Better Place,2923963,Kane Brown,524190,
2854,My City,9106218,24kGoldn & Kane Brown,3811063,
2855,One Mississippi,7104064,Kane Brown,524190,
2856,Worldwide Beautiful,5636545,Kane Brown,524190,
2857,One Night Only,3626430,Kane Brown,524190,
2858,Fuck the World (Summer in London),4705825,Brent Faiyaz,332612,
2859,DEAD MAN WALKING,5868963,Brent Faiyaz,332612,
2860,Clouded,5236734,Brent Faiyaz,332612,
2861,Trust,4016453,Brent Faiyaz,332612,
2862,Wish You Well,6193113,Brent Faiyaz,332612,
2863,Rehab (Winter in Paris),4884998,Brent Faiyaz,332612,
2864,GRAVITY,6428145,Brent Faiyaz & DJ Dahi,2581409,
2865,WASTING TIME,6962250,Brent Faiyaz,332612,
2866,PAPER SOLDIER,6468726,Brent Faiyaz,332612,
2867,Poison,2857102,Brent Faiyaz,332612,
2868,WY@,9534901,Brent Faiyaz,332612,
2869,ALL MINE,8114229,Brent Faiyaz,332612,
2870,Been Away,5236735,Brent Faiyaz,332612,
2871,Talk 2 U,3242086,Brent Faiyaz,332612,
2872,Gang Over Luv,3242079,Brent Faiyaz,332612,
2873,JACKIE BROWN,8114237,Brent Faiyaz,332612,
2874,Insecure,2946057,Brent Faiyaz,332612,
2875,Lovely,2886097,Brent Faiyaz,332612,
2876,Make Luv,3242087,Brent Faiyaz,332612,
2877,Stay Down,3242084,Brent Faiyaz,332612,
2878,We Didn’t Start the Fire,83863,Billy Joel,16965,
2879,Vienna,88991,Billy Joel,16965,
2880,Piano Man,85255,Billy Joel,16965,
2881,Uptown Girl,342543,Billy Joel,16965,
2882,She’s Always a Woman,342527,Billy Joel,16965,
2883,Movin’ Out (Anthony’s Song),64791,Billy Joel,16965,
2884,Just the Way You Are,160675,Billy Joel,16965,
2885,The Longest Time,159287,Billy Joel,16965,
2886,It’s Still Rock and Roll to Me,253864,Billy Joel,16965,
2887,Allentown,211937,Billy Joel,16965,
2888,Scenes from an Italian Restaurant,150853,Billy Joel,16965,
2889,Only the Good Die Young,104936,Billy Joel,16965,
2890,My Life,342528,Billy Joel,16965,
2891,"Lullabye (Goodnight, My Angel)",343548,Billy Joel,16965,
2892,New York State of Mind,195634,Billy Joel,16965,
2893,Turn the Lights Back On,9972712,Billy Joel,16965,
2894,An Innocent Man,197455,Billy Joel,16965,
2895,And So It Goes,343546,Billy Joel,16965,
2896,The Stranger,342526,Billy Joel,16965,
2897,Honesty,215014,Billy Joel,16965,
2898,As,141814,Stevie Wonder,1602,
2899,Isn’t She Lovely?,75537,Stevie Wonder,1602,
2900,Superstition,51650,Stevie Wonder,1602,
2901,I Just Called to Say I Love You,148418,Stevie Wonder,1602,
2902,I Wish,100256,Stevie Wonder,1602,
2903,Sir Duke,193792,Stevie Wonder,1602,
2904,Don’t You Worry ’Bout a Thing,174911,Stevie Wonder,1602,
2905,Higher Ground,174917,Stevie Wonder,1602,
2906,Happy Birthday,98580,Stevie Wonder,1602,
2907,"Signed, Sealed, Delivered I’m Yours",392977,Stevie Wonder,1602,
2908,Living for the City,143347,Stevie Wonder,1602,
2909,Master Blaster (Jammin’),98408,Stevie Wonder,1602,
2910,Faith,2854070,Stevie Wonder,1602,
2911,Overjoyed,393307,Stevie Wonder,1602,
2912,Knocks Me Off My Feet,393185,Stevie Wonder,1602,
2913,Part-Time Lover,393279,Stevie Wonder,1602,
2914,All I Do,98258,Stevie Wonder,1602,
2915,My Cherie Amour,95926,Stevie Wonder,1602,
2916,Love’s in Need of Love Today,393176,Stevie Wonder,1602,
2917,For Once in My Life,151098,Stevie Wonder,1602,
2918,Say Something,255826,A Great Big World & Christina Aguilera,2021702,
2919,Lady Marmalade,32486,"Lil’ Kim, Mýa, Christina Aguilera & P!nk",1467924,
2920,Fall in Line,3580342,Christina Aguilera,1211,
2921,Hurt,204987,Christina Aguilera,1211,
2922,Beautiful,187933,Christina Aguilera,1211,
2923,Genie in a Bottle,202301,Christina Aguilera,1211,
2924,Show Me How You Burlesque,205097,Christina Aguilera,1211,
2925,Fighter,204738,Christina Aguilera,1211,
2926,Accelerate,3591041,Christina Aguilera,1211,
2927,Candyman,204984,Christina Aguilera,1211,
2928,Dirrty,32197,Christina Aguilera,1211,
2929,Bound to You,56472,Christina Aguilera,1211,
2930,Reflection,204595,Christina Aguilera,1211,
2931,Twice,3591037,Christina Aguilera,1211,
2932,Fall On Me,5034090,A Great Big World & Christina Aguilera,2021702,
2933,Can’t Hold Us Down,32134,Christina Aguilera,1211,
2934,But I Am a Good Girl,205007,Christina Aguilera,1211,
2935,Pipe,3591036,Christina Aguilera,1211,
2936,Maria,3591038,Christina Aguilera,1211,
2937,Unless It’s with You,3591039,Christina Aguilera,1211,
2938,The Box,5068155,Roddy Ricch,1517491,
2939,Ballin’,4651861,Mustard & Roddy Ricch,2111405,
2940,High Fashion,5068161,Roddy Ricch,1517491,
2941,Every Season,4054021,Roddy Ricch,1517491,
2942,Die Young,3817471,Roddy Ricch,1517491,
2943,Start wit Me,4967317,Roddy Ricch,1517491,
2944,Ricch Forever,3964565,Roddy Ricch,1517491,
2945,Down Below,4061425,Roddy Ricch,1517491,
2946,Tip Toe,4896406,Roddy Ricch,1517491,
2947,War Baby,5068167,Roddy Ricch,1517491,
2948,Bacc Seat,5068164,Roddy Ricch,1517491,
2949,Project Dreams,4141482,Marshmello & Roddy Ricch,1660289,
2950,Perfect Time,4958840,Roddy Ricch,1517491,
2951,late at night,6797217,Roddy Ricch,1517491,
2952,Intro,5073747,Roddy Ricch,1517491,
2953,Boom Boom Room,5068160,Roddy Ricch,1517491,
2954,Fucc It Up,3829071,Roddy Ricch,1517491,
2955,Big Stepper,4930111,Roddy Ricch,1517491,
2956,Aston Martin Truck,8485951,Roddy Ricch,1517491,
2957,Peta,5068159,Roddy Ricch,1517491,
2958,The Adults Are Talking,4552999,The Strokes,12524,
2959,Someday,63952,The Strokes,12524,
2960,Ode to the Mets,5141308,The Strokes,12524,
2961,Reptilia,64631,The Strokes,12524,
2962,Selfless,5244542,The Strokes,12524,
2963,Barely Legal,105116,The Strokes,12524,
2964,Last Nite,103207,The Strokes,12524,
2965,"Call It Fate, Call It Karma",131539,The Strokes,12524,
2966,The Modern Age,101814,The Strokes,12524,
2967,Is This It,86671,The Strokes,12524,
2968,At the Door,5244673,The Strokes,12524,
2969,You Only Live Once,76842,The Strokes,12524,
2970,Hard to Explain,77061,The Strokes,12524,
2971,Welcome to Japan,131305,The Strokes,12524,
2972,Soma,76597,The Strokes,12524,
2973,Not the Same Anymore,5244588,The Strokes,12524,
2974,Threat of Joy,2480554,The Strokes,12524,
2975,Eternal Summer,5244568,The Strokes,12524,
2976,Why Are Sundays So Depressing?,5244582,The Strokes,12524,
2977,Under Cover of Darkness,83647,The Strokes,12524,
2978,I Want It That Way,105083,Backstreet Boys,8415,
2979,Everybody (Backstreet’s Back),176484,Backstreet Boys,8415,
2980,As Long As You Love Me,185172,Backstreet Boys,8415,
2981,Don’t Go Breaking My Heart,3708698,Backstreet Boys,8415,
2982,Show Me the Meaning of Being Lonely,328811,Backstreet Boys,8415,
2983,Chances,4076984,Backstreet Boys,8415,
2984,No Place,4202611,Backstreet Boys,8415,
2985,Larger Than Life,328793,Backstreet Boys,8415,
2986,Shape of My Heart,328807,Backstreet Boys,8415,
2987,Quit Playing Games (With My Heart),328755,Backstreet Boys,8415,
2988,Incomplete,328825,Backstreet Boys,8415,
2989,All I Have To Give,328792,Backstreet Boys,8415,
2990,I Want It That Way (Remix),4269016,Backstreet Boys,8415,
2991,Drowning,328996,Backstreet Boys,8415,
2992,Matches,6210437,Britney Spears & Backstreet Boys,3042834,
2993,The Call,328805,Backstreet Boys,8415,
2994,I Want It That Way (Alternate Version),329026,Backstreet Boys,8415,
2995,Let It Be Me,4842891,Steve Aoki & Backstreet Boys,2162227,
2996,Breathe (DNA),4237743,Backstreet Boys,8415,
2997,I’ll Never Break Your Heart,328752,Backstreet Boys,8415,
2998,You Are My Sunshine,1139320,Johnny Cash,1167,
2999,Hurt,85072,Johnny Cash,1167,
3000,Folsom Prison Blues,81668,Johnny Cash,1167,
3001,Ring of Fire,78308,Johnny Cash,1167,
3002,I Walk The Line,73111,Johnny Cash,1167,
3003,Jackson,136206,Johnny Cash & June Carter Cash,2212310,
3004,The Man Comes Around,138787,Johnny Cash,1167,
3005,Cocaine Blues (At Folsom Prison),94278,Johnny Cash,1167,
3006,God’s Gonna Cut You Down,78309,Johnny Cash,1167,
3007,A Boy Named Sue,151171,Johnny Cash,1167,
3008,I’ve Been Everywhere,195209,Johnny Cash,1167,
3009,Man in Black,78312,Johnny Cash,1167,
3010,One,325538,Johnny Cash,1167,
3011,Johnny Cash,748425,Yelawolf,182,
3012,Big River,323278,Johnny Cash,1167,
3013,Johnny Cash,3069281,Wage War,497377,
3014,Ain’t No Grave (Gonna Hold This Body Down),325602,Johnny Cash,1167,
3015,The Long Black Veil,94508,Johnny Cash,1167,
3016,Ghost Riders in the Sky,324459,Johnny Cash,1167,
3017,I Still Miss Someone,321541,Johnny Cash,1167,
3018,The Sound of Silence,2282530,Disturbed,28631,
3019,Down with the Sickness,97449,Disturbed,28631,
3020,The Vengeful One,2149822,Disturbed,28631,
3021,Stricken,148969,Disturbed,28631,
3022,Inside the Fire,192507,Disturbed,28631,
3023,A Reason to Fight,3903969,Disturbed,28631,
3024,Indestructible,245299,Disturbed,28631,
3025,Stupify,218985,Disturbed,28631,
3026,The Light,2283112,Disturbed,28631,
3027,Decadence,422801,Disturbed,28631,
3028,Ten Thousand Fists,144041,Disturbed,28631,
3029,Prayer,260597,Disturbed,28631,
3030,The Night,192494,Disturbed,28631,
3031,The Game,379310,Disturbed,28631,
3032,Immortalized,2261415,Disturbed,28631,
3033,Voices,260598,Disturbed,28631,
3034,Hold On to Memories,3910288,Disturbed,28631,
3035,Legion of Monsters,2307232,Disturbed,28631,
3036,Hey You,8179109,Disturbed,28631,
3037,Asylum,422959,Disturbed,28631,
3038,PRBLMS,2460194,6LACK,189848,
3039,Pretty Little Fears,3952630,6LACK,189848,
3040,Calling My Phone,6274873,Lil Tjay & 6LACK,2600938,
3041,Ex Calling,2475541,6LACK,189848,
3042,Free,2904765,6LACK,189848,
3043,l e t . g o . m y . h a n d,6808748,"J. Cole, Bas & 6LACK",2731026,
3044,IMPORTED,4457356,Jessie Reyez & 6LACK,1786226,
3045,Luving U,2904759,6LACK,189848,
3046,Nonchalant,3903139,6LACK,189848,
3047,Never Know,2904766,6LACK,189848,
3048,Switch,3794685,6LACK,189848,
3049,Seasons,3952635,6LACK,189848,
3050,Worst Luck,2904764,6LACK,189848,
3051,Cutting Ties,3520938,6LACK,189848,
3052,East Atlanta Love Letter,3952627,6LACK,189848,
3053,Sorry,3952629,6LACK,189848,
3054,Unfair,3952336,6LACK,189848,
3055,Alone / EA6,2904763,6LACK,189848,
3056,One Way,3317632,6LACK,189848,
3057,Learn Ya,2904769,6LACK,189848,
3058,Girls Need Love (Remix),4348897,Summer Walker & Drake,1743615,
3059,Girls Need Love,3865233,Summer Walker,1417868,
3060,Body,4903929,Summer Walker,1417868,
3061,Playing Games,4806429,Summer Walker,1417868,
3062,I’ll Kill You,4903943,Summer Walker,1417868,
3063,Session 32,3668447,Summer Walker,1417868,
3064,Playing Games (Extended Version),4903930,Summer Walker,1417868,
3065,Purple Hearts,7995411,"Kendrick Lamar, Summer Walker & Ghostface Killah",3162335,
3066,Karma,4025328,Summer Walker,1417868,
3067,Come Thru,4903932,Summer Walker & USHER,1970996,
3068,No Love,7330902,Summer Walker & SZA,2937822,
3069,Stretch You Out,4894701,Summer Walker,1417868,
3070,Just Might,4903940,Summer Walker & PARTYNEXTDOOR,1963008,
3071,Over It,4903927,Summer Walker,1417868,
3072,Deep,3796289,Summer Walker,1417868,
3073,White Tee,5746852,Summer Walker,1417868,
3074,Drunk Dialing…LODT,4903931,Summer Walker,1417868,
3075,4th Baby Mama,7330930,Summer Walker,1417868,
3076,Bitter (Narration By Cardi B),7282707,Summer Walker & Cardi B,2937821,
3077,Let It Go,5746850,Summer Walker,1417868,
3078,No Promises,3035133,Cheat Codes,377002,
3079,Sex,2418119,Cheat Codes & Kris Kross Amsterdam,1052284,
3080,Only You,3782275,Cheat Codes & Little Mix,2007752,
3081,Stay With You,3100444,Cheat Codes & Cade,1144805,
3082,Let Me Hold You (Turn Me On),2797602,Cheat Codes & Dante Klein,1031581,
3083,Cheat Codes for Hoes,3635517,Shotgun Willy & TRAQULA,2994615,
3084,Pretty Girl (Cheat Codes & CADE Remix),3058820,Maggie Lindemann,557178,
3085,Feels Great,3271015,Cheat Codes,377002,
3086,Shed A Light,2905374,"Robin Schulz, David Guetta & Cheat Codes",1275335,
3087,Sober,3173910,Cheat Codes & Nicky Romero,1183967,
3088,Can’t Fight It,2623941,Quintino & Cheat Codes,1017396,
3089,Put Me Back Together,3552939,Cheat Codes,377002,
3090,Live Forever,4952947,Liam Payne & Cheat Codes,2811392,
3091,Queen Elizabeth,2899844,Cheat Codes,377002,
3092,I Love It,3713486,Cheat Codes & DVBBS,1472324,
3093,Cheat Codes,7989144,Danger Mouse & Black Thought,3160287,
3094,Feeling of Falling,4119024,Cheat Codes & Kim Petras,1650082,
3095,Balenciaga,3691635,Cheat Codes,377002,
3096,Adventure,1040288,Cheat Codes & Evan Gartner,1032394,
3097,Visions,2261882,Cheat Codes,377002,
3098,Tennessee Whiskey,1778812,Chris Stapleton,394611,
3099,Starting Over,4952361,Chris Stapleton,394611,
3100,Either Way,3066623,Chris Stapleton,394611,
3101,Fire Away,1778811,Chris Stapleton,394611,
3102,BLOW,4575105,"Ed Sheeran, Chris Stapleton & Bruno Mars",1859856,
3103,You Should Probably Leave,3096724,Chris Stapleton,394611,
3104,Broken Halos,3054075,Chris Stapleton,394611,
3105,Parachute,1778814,Chris Stapleton,394611,
3106,More of You,1778818,Chris Stapleton,394611,
3107,Nobody to Blame,1778816,Chris Stapleton,394611,
3108,Cold,5907012,Chris Stapleton,394611,
3109,Whiskey and You,1778815,Chris Stapleton,394611,
3110,Millionaire,3281057,Chris Stapleton,394611,
3111,Traveller,1778717,Chris Stapleton,394611,
3112,Think I’m In Love With You,9345439,Chris Stapleton,394611,
3113,Scarecrow in the Garden,3281059,Chris Stapleton,394611,
3114,Joy of My Life,5907015,Chris Stapleton,394611,
3115,When the Stars Come Out,1778819,Chris Stapleton,394611,
3116,Outlaw State of Mind,2313986,Chris Stapleton,394611,
3117,It Takes A Woman,9345437,Chris Stapleton,394611,
3118,Die a Happy Man,2275254,Thomas Rhett,158709,
3119,Marry Me,3174377,Thomas Rhett,158709,
3120,Life Changes,3165498,Thomas Rhett,158709,
3121,Craving You,3035041,Thomas Rhett,158709,
3122,Unforgettable,3169110,Thomas Rhett,158709,
3123,Sixteen,3174362,Thomas Rhett,158709,
3124,Be a Light,5406079,Thomas Rhett,158709,
3125,T-Shirt,2274310,Thomas Rhett,158709,
3126,Vacation,2291859,Thomas Rhett,158709,
3127,Playing With Fire,2317816,Thomas Rhett,158709,
3128,Crash and Burn,911652,Thomas Rhett,158709,
3129,What’s Your Country Song,5499515,Thomas Rhett,158709,
3130,Mamaw’s House,7155906,Thomas Rhett,158709,
